English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Indonesian Word
reproach	1	0	1	0	0	1	0	1	0	0	mencela
reproductive	0	0	0	0	1	0	1	0	0	0	reproduksi
repudiation	1	0	1	0	0	1	0	0	0	0	penolakan
repulsion	0	0	1	1	0	1	0	0	0	0	penolakan
reputable	0	0	0	0	0	0	1	0	0	1	terkemuka
requiem	0	0	0	0	0	0	0	1	0	0	requiem
rescue	0	1	0	0	1	0	1	0	1	1	menyelamatkan
resection	0	0	0	1	0	0	0	0	0	0	reseksi
resent	1	0	0	0	0	1	0	0	0	0	membenci
resentful	1	0	0	0	0	1	0	0	0	0	marah
resentment	1	0	1	0	0	1	0	1	0	0	kebencian
resign	1	0	1	1	0	1	0	1	0	0	berhenti
resignation	0	0	0	0	0	1	0	1	1	0	pengunduran diri
resigned	0	0	0	0	0	1	0	1	0	0	mengundurkan diri
resistance	1	0	0	0	0	1	0	0	0	0	perlawanan
resistant	0	0	0	1	0	1	0	0	0	0	tahan
resisting	1	0	0	1	0	1	0	1	0	0	menolak
resources	0	0	0	0	1	0	1	0	0	1	sumber daya
respect	0	1	0	0	1	0	1	0	0	1	menghormati
respectable	0	0	0	0	0	0	1	0	0	1	terhormat
respectful	0	0	0	0	0	0	1	0	0	1	hormat
respects	0	0	0	0	0	0	1	0	0	1	hormat
respite	0	0	0	0	1	0	1	0	0	1	tangguh
resplendent	0	0	0	0	1	0	1	0	0	0	megah
responsible	0	0	0	0	0	0	1	0	0	1	bertanggung jawab
responsive	0	1	0	0	0	0	1	0	0	1	responsif
restitution	1	0	0	0	0	0	1	0	0	0	restitusi
restlessness	0	1	0	0	0	0	0	0	0	0	kegelisahan
restorative	0	1	0	0	1	0	1	0	0	1	restoratif
restrain	1	0	0	1	0	1	0	0	0	0	menahan
restrained	0	0	0	1	0	0	0	0	0	0	terkendali
restrict	0	0	0	0	0	1	0	1	0	0	membatasi
restriction	1	0	0	1	0	1	0	1	0	0	larangan
result	0	1	0	0	0	0	0	0	0	0	hasil
resultant	0	1	0	0	0	0	0	0	0	0	yg dihasilkan
retain	0	0	0	0	0	0	0	0	0	1	mempertahankan
retaliate	1	0	0	0	0	1	0	0	0	0	membalas
retaliation	1	0	0	1	0	1	0	0	0	0	pembalasan
retaliatory	1	0	0	0	0	1	0	0	0	0	pembalasan
retard	0	0	1	1	0	1	0	1	0	0	memperlambat
reticent	0	0	0	1	0	1	0	0	0	0	segan
retirement	0	1	0	1	1	1	1	1	0	1	masa pensiun
retract	1	0	0	0	0	1	0	0	0	0	menarik
retrenchment	0	0	0	1	0	1	0	0	0	0	penghematan
retribution	1	0	0	1	0	1	0	1	0	0	retribusi
reunion	0	1	0	0	0	0	1	0	0	1	reuni
revel	0	0	0	0	1	0	1	0	0	0	bersenang-senang
revels	0	0	0	0	1	0	1	0	0	0	bersenang-senang
revenge	1	1	0	1	0	1	0	0	1	0	pembalasan dendam
revere	0	1	0	0	1	0	1	0	0	1	memuja
reverence	0	0	0	0	1	0	1	0	0	1	menghormati
reverend	0	0	0	0	1	0	1	0	0	0	pendeta
reverie	0	0	0	0	1	0	1	0	0	1	lamunan
reversal	1	0	1	0	0	1	0	0	1	0	kemunduran
revival	0	1	0	0	1	0	1	0	0	1	kebangkitan
revive	0	1	0	0	0	1	1	0	0	0	membangkitkan
revoke	1	0	1	1	0	1	0	1	0	0	menarik kembali
revolt	1	0	0	0	0	1	0	0	1	0	memberontak
revolting	1	0	1	1	0	1	0	0	0	0	menjijikkan
revolution	1	1	0	1	0	1	1	1	1	0	revolusi
revolver	1	0	0	1	0	1	0	1	0	0	pistol
revulsion	1	0	1	1	0	1	0	0	0	0	perubahan
reward	0	1	0	0	1	0	1	0	1	1	Penghargaan
rheumatism	1	0	0	1	0	1	0	1	0	0	reumatik
rhythmical	0	0	0	0	1	0	1	0	1	0	berirama
ribbon	1	1	0	0	1	0	1	0	0	0	pita
riddle	0	0	0	0	0	0	0	0	1	0	teka-teki
ridicule	1	0	1	0	0	1	0	1	0	0	ejekan
ridiculous	1	0	1	0	0	1	0	0	0	0	konyol
rifle	1	0	0	1	0	1	0	0	0	0	senapan
rigor	0	0	1	1	0	1	0	0	0	0	kekakuan
ringer	1	0	0	0	0	1	0	0	0	0	dering
riot	1	0	0	1	0	1	0	0	0	0	kerusuhan
riotous	1	0	0	1	0	1	0	0	1	0	liar
ripen	0	1	0	0	0	0	1	0	0	0	mematangkan
rising	0	1	0	0	1	0	1	0	0	0	kenaikan
risk	0	1	0	1	0	1	0	0	0	0	mempertaruhkan
risky	0	1	0	1	0	1	0	0	0	0	berisiko
rivalry	1	0	0	0	0	1	0	0	0	0	persaingan
roadster	0	0	0	0	1	0	1	0	0	1	roadster
rob	1	0	1	1	0	1	0	1	0	0	rampok
robber	0	0	1	1	0	1	0	0	0	0	perampok
robbery	1	0	1	1	0	1	0	1	0	0	perampokan
rocket	1	0	0	0	0	0	0	0	0	0	roket
rod	0	0	0	1	0	0	1	0	0	1	tongkat
rogue	0	0	1	0	0	1	0	0	0	0	penipu
rollicking	0	0	0	0	1	0	1	0	0	0	bersuka ria
romance	0	1	0	1	1	0	1	1	1	1	percintaan
romantic	0	1	0	0	1	0	1	0	0	1	romantis
romanticism	0	0	0	0	1	0	1	0	0	0	romantisme
romp	0	0	0	0	1	0	1	0	0	0	bergelut
rook	1	0	1	0	0	1	0	0	0	0	benteng
rooted	0	0	0	0	0	0	1	0	0	1	berakar
rot	0	0	1	1	0	1	0	1	0	0	membusuk
rota	0	0	0	0	0	0	1	0	0	1	giliran
rotting	0	0	1	0	0	1	0	0	0	0	membusuk
roulette	0	1	0	0	0	0	0	0	0	0	rolet
routine	0	0	0	0	0	0	1	0	0	1	rutin
row	1	0	0	0	0	1	0	0	0	0	baris
rubbish	0	0	1	0	0	1	0	0	0	0	sampah
rubble	0	0	0	1	0	1	0	1	0	0	puing
rue	0	0	0	0	0	1	0	1	0	0	menyesali
ruin	0	0	0	1	0	1	0	1	0	0	kehancuran
ruined	1	0	1	1	0	1	0	1	0	0	hancur
ruinous	1	0	1	1	0	1	0	1	0	0	merusak
rule	0	0	0	1	0	0	0	0	0	1	aturan
rumor	0	0	0	0	0	1	0	1	0	0	isu
runaway	0	0	0	0	0	1	0	1	0	0	melarikan diri
rupture	0	0	0	1	0	1	0	1	1	0	pecah
ruthless	1	0	1	1	0	1	0	0	0	0	kejam
saber	1	0	0	1	0	1	0	0	0	0	pedang
sabotage	1	0	1	1	0	1	0	1	1	0	sabotase
sacrifices	0	0	1	1	0	1	0	1	0	0	pengorbanan
sadly	0	0	0	0	0	1	0	1	0	0	dengan sedih
sadness	0	0	0	0	0	1	0	1	0	1	kesedihan
safe	0	0	0	0	1	0	1	0	0	1	aman
safeguard	0	0	0	0	0	0	1	0	0	1	menjaga
safekeeping	0	0	0	0	0	0	0	0	0	1	diamankan
sag	0	0	0	1	0	1	0	0	0	0	melengkung
sage	0	0	0	0	0	0	1	0	0	1	Sage
saint	0	1	0	0	1	0	1	0	1	1	santo
saintly	0	1	0	0	1	0	1	0	1	1	suci
salary	0	1	0	0	1	0	1	0	0	1	gaji
saliva	0	1	0	0	0	0	0	0	0	0	air liur
sally	0	0	0	0	0	0	0	0	1	0	sally
saloon	1	0	0	0	0	0	0	0	0	0	bar
salutary	0	0	0	0	1	0	1	0	0	1	bermanfaat
salute	0	0	0	0	1	0	1	0	0	0	salut
salvation	0	1	0	0	1	0	1	0	0	1	penyelamatan
samurai	0	0	0	1	0	0	1	0	0	0	samurai
sanctification	0	0	0	0	1	0	1	0	0	1	pengudusan
sanctify	0	1	0	0	1	0	1	1	1	1	menguduskan
sanctuary	0	1	0	0	1	0	1	0	0	1	suaka
sap	0	0	0	0	0	1	0	1	0	0	getah
sappy	0	0	0	0	0	0	0	0	0	1	berdaya
sarcasm	1	0	1	0	0	1	0	1	0	0	sarkasme
sarcoma	0	0	0	1	0	1	0	1	0	0	sarkoma
satanic	1	0	0	0	0	1	0	0	0	0	setan
satisfied	0	0	0	0	1	0	1	0	0	0	puas
saturated	0	0	1	0	0	1	0	0	0	0	jenuh
savage	1	0	0	1	0	1	0	0	0	0	Kejam
savagery	1	0	0	1	0	1	0	0	0	0	kebiadaban
save	0	0	0	0	1	0	1	0	0	1	menyimpan
savor	0	1	1	0	1	0	1	1	0	1	menikmati
scaffold	0	0	0	1	0	1	0	0	0	0	perancah
scalpel	0	0	0	1	0	1	0	0	0	0	pisau bedah
scandal	0	0	0	1	0	1	0	0	0	0	skandal
scandalous	1	0	0	0	0	1	0	0	0	0	memalukan
scapegoat	1	0	0	1	0	1	0	0	0	0	kambing hitam
scar	1	0	1	1	0	1	0	1	0	0	bekas luka
scarce	0	0	0	1	0	1	0	1	0	0	langka
scarcely	0	0	0	0	0	1	0	1	0	0	hampir tidak
scarcity	1	0	0	1	0	1	0	1	0	0	kelangkaan
scare	1	1	0	1	0	1	0	0	1	0	ketakutan
scarecrow	0	0	0	1	0	1	1	0	0	0	orang-orangan sawah
sceptical	0	0	0	0	0	0	0	0	0	1	skeptis
schism	1	0	0	0	0	1	0	0	0	0	perpecahan
schizophrenia	1	0	1	1	0	1	0	1	0	0	skizofrenia
scholarship	0	0	0	0	1	0	1	0	0	0	beasiswa
scientific	0	0	0	0	0	0	1	0	0	1	ilmiah
scientist	0	1	0	0	0	0	1	0	0	1	ilmuwan
scoff	1	0	1	0	0	1	0	0	0	0	mencemoohkan
scold	1	0	1	1	0	1	0	1	0	0	memarahi
scolding	1	0	0	0	0	1	0	0	0	0	omelan
scorching	1	0	0	0	0	1	0	0	0	0	terik
score	0	1	0	0	1	0	1	0	1	0	skor
scorn	1	0	0	0	0	1	0	0	0	0	cemooh
scorpion	1	0	1	1	0	1	0	0	1	0	kalajengking
scoundrel	1	0	1	1	0	1	0	0	0	1	bajingan
scourge	1	0	0	1	0	1	0	1	0	0	momok
scrapie	1	0	0	1	0	1	0	1	0	0	scrapie
scream	1	0	1	1	0	1	0	0	1	0	berteriak
screaming	1	0	1	1	0	1	0	0	0	0	teriakan
screech	0	0	0	1	0	1	0	0	1	0	memekik
screwed	1	0	0	0	0	1	0	0	0	0	kacau
scrimmage	0	0	0	0	0	1	0	0	1	0	pergumulan
scripture	0	0	0	0	0	0	0	0	0	1	kitab suci
scrub	0	0	1	0	0	1	0	0	0	0	menggosok
scrutinize	0	1	0	0	0	1	0	0	0	0	meneliti
scum	0	0	1	0	0	1	0	0	0	0	sampah
seal	0	0	0	0	0	0	1	0	0	1	segel
seals	0	0	0	0	0	0	0	0	0	1	segel
secluded	0	0	0	0	0	1	0	1	0	0	terpencil
seclusion	0	0	0	1	0	1	1	0	0	0	pengasingan
secrecy	0	0	0	0	0	0	0	0	1	1	kerahasiaan
secret	0	0	0	0	0	0	0	0	0	1	rahasia
secrete	0	0	1	0	0	0	0	0	0	0	mengeluarkan
secretion	0	0	1	0	0	1	0	0	0	0	sekresi
sectarian	1	0	0	1	0	1	0	0	0	0	sektarian
secular	0	1	0	0	0	0	0	0	0	0	sekuler
securities	0	0	0	0	0	0	0	0	0	1	surat berharga
sedition	1	0	0	0	0	1	0	1	0	0	hasutan
seductive	0	1	0	0	0	0	0	0	0	0	yg menggiurkan
seek	0	1	0	0	0	0	0	0	0	0	mencari
segregate	1	0	1	0	0	1	0	1	0	0	memisahkan
seize	0	0	0	1	0	1	0	0	0	0	menangkap
seizure	0	0	0	1	0	0	0	0	0	0	penangkapan
selfish	1	0	1	0	0	1	0	0	0	0	egois
senate	0	0	0	0	0	0	0	0	0	1	senat
senile	0	0	0	1	0	1	0	1	0	0	pikun
seniority	0	0	0	0	0	0	1	0	0	1	senioritas
sensational	0	0	0	0	1	0	1	0	0	0	sensasional
senseless	1	0	1	1	0	1	0	1	1	0	bodoh
sensual	0	1	0	0	1	1	1	0	1	1	sensual
sensuality	0	1	0	0	1	0	1	0	0	0	sensualitas
sensuous	0	0	0	0	1	0	1	0	0	0	sensual
sentence	1	1	1	1	0	1	0	1	0	0	kalimat
sentinel	0	0	0	0	0	0	1	0	0	1	penjaga
sentry	0	0	0	0	0	0	0	0	0	1	penjaga
separatist	1	0	1	0	0	1	0	0	0	0	separatis
sepsis	0	0	0	1	0	1	0	1	0	0	sepsis
septic	0	0	1	0	0	1	0	0	0	0	septik
sequel	0	1	0	0	0	0	0	0	0	0	sekuel
sequestration	0	0	0	0	0	1	0	1	0	0	sekuestrasi
serene	0	0	0	0	0	1	0	0	0	1	tenang
serenity	0	1	0	0	1	0	1	0	0	1	ketenangan
serial	0	1	0	0	0	0	0	0	0	0	serial
series	0	0	0	0	0	0	0	0	0	1	seri
seriousness	0	0	0	1	0	0	0	1	0	0	keseriusan
sermon	0	0	0	0	0	0	1	0	0	1	khotbah
serpent	0	0	1	1	0	1	0	0	0	0	ular
servant	0	0	0	0	0	1	0	0	0	1	pelayan
serve	0	0	0	0	0	1	0	0	0	1	melayani
servile	0	0	1	1	0	1	0	1	0	0	seperti budak
setback	0	0	0	0	0	1	0	1	0	0	kemunduran
settlor	0	0	0	1	0	0	1	0	0	0	pemukim
severance	0	0	0	0	0	0	0	1	0	0	pemutusan
sewage	0	0	1	0	0	1	0	0	0	0	penyaluran pecomberan
sewer	0	0	1	0	0	0	0	0	0	0	selokan
sewerage	0	0	1	0	0	1	0	0	0	0	saluran pembuangan
sex	0	1	0	0	1	0	1	0	0	1	seks
shabby	0	0	1	0	0	1	0	0	0	0	lusuh
shack	0	0	1	0	0	1	0	1	0	0	gubuk
shackle	1	1	1	1	0	1	0	1	0	0	belenggu
shady	0	0	0	1	0	1	0	0	0	0	teduh
shaking	0	0	0	1	0	1	0	0	0	0	gemetar
shaky	1	1	0	1	0	1	0	0	0	0	goyah
sham	1	0	1	0	0	1	0	0	0	0	palsu
shame	0	0	1	1	0	1	0	1	0	0	malu
shameful	0	0	0	0	0	1	0	1	0	0	memalukan
shameless	0	0	1	0	0	1	0	0	0	0	tak tahu malu
shanghai	0	0	1	1	0	1	0	0	0	0	shanghai
shank	0	0	0	1	0	0	0	0	0	0	betis
share	0	1	0	0	1	0	1	0	0	1	Bagikan
sharpen	1	1	0	0	0	0	0	0	0	0	mengasah
shatter	1	0	0	1	0	1	0	1	1	0	pecah
shattered	0	0	0	0	0	1	0	1	0	0	hancur
shell	1	0	0	1	0	1	0	1	1	0	kerang
shelter	0	0	0	0	0	0	1	0	0	1	tempat berlindung
shepherd	0	0	0	0	0	0	1	0	0	1	gembala
sheriff	0	0	0	0	0	0	0	0	0	1	sheriff
shining	0	1	0	0	1	0	1	0	0	0	bersinar
ship	0	1	0	0	0	0	0	0	0	0	mengirimkan
shipwreck	0	0	0	1	0	1	0	1	0	0	Kecelakaan kapal
shit	1	0	1	0	0	1	0	0	0	0	kotoran
shiver	1	1	0	1	0	1	0	1	0	0	menggigil
shock	1	0	0	1	0	1	0	0	1	0	terkejut
shockingly	0	0	0	0	0	0	0	0	1	0	teramat
shoddy	1	0	1	0	0	1	0	0	0	0	jelek
shoot	1	0	0	1	0	1	0	0	0	0	menembak
shooter	0	0	0	1	0	0	0	0	0	0	penembak
shooting	1	0	0	1	0	1	0	0	0	0	penembakan
shopkeeper	0	0	0	0	0	0	0	0	0	1	penjaga toko
shoplifting	1	0	1	0	0	1	0	0	0	0	mengutil
shopping	0	1	0	0	1	0	1	0	1	1	belanja
shortage	1	0	0	1	0	1	0	1	0	0	kekurangan
shortly	0	1	0	0	0	0	0	0	0	0	segera
shot	1	0	0	1	0	1	0	1	1	0	tembakan
shoulder	0	0	0	0	0	0	1	0	0	1	bahu
shout	1	0	0	0	0	0	0	0	1	0	berteriak
shove	1	0	0	0	0	1	0	0	0	0	mendorong
show	0	0	0	0	0	0	0	0	0	1	menunjukkan
shrapnel	0	0	0	1	0	0	0	0	0	0	pecahan peluru meriam
shriek	1	0	0	1	0	1	0	1	1	0	menjerit
shrill	1	0	0	1	0	1	0	0	1	0	melengking
shrink	0	0	0	1	0	1	0	1	0	0	menyusut
shroud	0	0	0	0	0	0	0	1	0	0	kain kafan
shudder	0	0	0	1	0	1	0	0	0	0	merasa ngeri
shun	1	0	1	0	0	1	0	1	0	0	menghindari
sib	0	0	0	0	0	0	0	0	0	1	saudara
sick	0	0	1	0	0	1	0	1	0	0	sakit
sickening	1	0	1	1	0	1	0	1	0	0	memuakkan
sickly	0	0	1	0	0	1	0	1	0	0	sakitan
sickness	0	0	1	1	0	1	0	1	0	0	penyakit
signature	0	0	0	0	0	0	0	0	0	1	tanda tangan
signify	0	1	0	0	0	0	0	0	0	0	menandakan
silly	0	0	0	0	1	1	0	0	0	0	konyol
simmer	1	1	0	0	0	0	0	0	0	0	membara
simmering	0	1	0	0	0	0	0	0	0	0	mendidih
simplify	0	1	0	0	1	0	1	0	1	1	menyederhanakan
sin	1	0	1	1	0	1	0	1	0	0	dosa
sincere	0	0	0	0	0	0	1	0	0	1	jujur
sinful	1	0	1	1	0	1	0	1	0	0	penuh dosa
sing	0	1	0	0	1	0	1	1	0	1	menyanyi
singularly	0	0	0	0	0	0	0	0	1	0	luar biasa
sinister	1	0	1	1	0	1	0	0	0	0	jahat
sinner	1	0	1	1	0	1	0	1	0	0	pendosa
sinning	0	0	1	0	0	1	0	0	0	0	berbuat dosa
sir	0	0	0	0	0	0	1	0	0	1	pak
siren	0	0	0	1	0	1	0	0	0	0	sirene
sisterhood	1	0	0	0	0	0	1	1	1	1	persaudaraan wanita
sizzle	1	0	0	0	0	0	0	0	0	0	mendesis
skewed	1	1	0	0	0	1	0	0	0	0	miring
skid	1	0	0	1	0	1	0	1	0	0	selip
skillful	0	0	0	0	0	0	1	0	0	1	mahir
skirmish	1	0	0	0	0	1	0	0	0	0	pertempuran kecil
slam	1	0	0	1	0	1	0	0	1	0	membanting
slander	1	0	1	0	0	1	0	0	0	0	fitnah
slap	1	0	0	0	0	1	0	0	1	0	tamparan
slash	1	0	0	0	0	0	0	0	0	0	memotong
slaughter	1	0	1	1	0	1	0	1	1	0	pembantaian
slaughterhouse	1	0	1	1	0	1	0	1	0	0	rumah jagal
slaughtering	1	0	1	1	0	1	0	1	1	0	menyembelih
slave	1	0	0	1	0	1	0	1	0	0	budak
slavery	1	0	1	1	0	1	0	1	0	0	perbudakan
slay	1	0	0	0	0	1	0	0	0	0	membunuh
slayer	1	0	1	1	0	1	0	1	1	0	pembunuh
slime	0	0	1	0	0	0	0	0	0	0	lendir
slimy	0	0	1	0	0	1	0	0	0	0	berlendir
slip	0	0	0	0	0	1	0	0	1	0	tergelincir
slop	0	0	1	0	0	1	0	0	0	0	air kotor
sloppy	0	0	1	0	0	1	0	0	0	0	ceroboh
sloth	0	0	1	0	0	1	0	0	0	0	kemalasan
sludge	0	0	1	0	0	1	0	0	0	0	lumpur
slug	0	0	1	0	0	1	0	0	0	0	siput
sluggish	0	0	0	0	0	1	0	1	0	0	lamban
slum	0	0	1	0	0	1	0	0	0	0	daerah kumuh
slump	0	0	0	0	0	1	0	1	0	0	kemerosotan
slur	1	0	1	0	0	1	0	1	0	0	cercaan
slush	0	0	1	0	0	1	0	0	1	0	lumpur salju
slut	1	0	1	0	0	1	0	0	0	0	pelacur
sly	1	0	1	1	0	1	0	0	0	0	licik
smack	1	0	0	0	0	1	0	0	0	0	memukul
smash	1	0	0	1	0	1	0	0	0	0	menghancurkan
smell	1	0	1	0	0	1	0	0	0	0	bau
smelling	0	0	1	0	0	1	0	0	0	0	berbau
smile	0	0	0	0	1	0	1	0	1	1	senyum
smiling	0	0	0	0	1	0	1	0	0	0	tersenyum
smite	1	0	0	1	0	1	0	1	0	0	memukul
smith	0	0	0	0	0	0	0	0	0	1	pandai besi
smother	1	0	0	0	0	1	0	0	0	0	melimpahi
smuggle	0	0	0	1	0	1	0	0	0	0	menyelundupkan
smuggler	1	0	1	1	0	1	0	0	0	0	penyelundup
smut	0	0	1	1	0	1	0	0	0	0	jelaga
snag	0	0	0	0	0	1	0	0	1	0	merobek
snake	0	0	1	1	0	1	0	0	0	0	ular
snare	0	0	0	1	0	1	0	0	0	0	jerat
snarl	1	0	1	0	0	1	0	0	0	0	menggeram
snarling	1	0	0	0	0	1	0	0	0	0	gertakan
sneak	1	0	0	1	0	1	0	0	1	0	menyelinap
sneaking	0	1	0	1	0	1	0	0	0	1	curiga
sneer	1	0	1	0	0	1	0	0	0	0	mengejek
sneeze	0	0	1	0	0	1	0	0	1	0	bersin
snort	0	0	0	0	0	0	0	1	0	0	mendengus
sob	0	0	0	0	0	1	0	1	0	0	menangis
sobriety	0	0	0	0	0	0	1	0	0	1	ketenangan
socialism	0	0	1	1	0	0	0	0	0	0	sosialisme
socialist	1	0	1	1	0	1	0	1	0	0	sosialis
soil	0	0	1	0	0	1	0	0	0	0	tanah
soiled	0	0	1	0	0	1	0	0	0	0	kotor
soldier	1	0	0	0	0	0	1	1	0	0	tentara
solidarity	0	0	0	0	0	0	0	0	0	1	solidaritas
solidity	0	0	0	0	0	0	1	0	0	1	kepadatan
somatic	0	0	0	0	0	1	0	0	1	0	somatik
somber	0	0	0	0	0	1	0	1	0	0	muram
sonar	0	1	0	0	0	0	1	0	0	0	sonar
sonnet	0	0	0	0	1	0	1	1	0	0	sonet
sonorous	0	0	0	0	1	0	1	0	0	0	nyaring
soot	0	0	1	0	0	1	0	0	0	0	jelaga
soothing	0	0	0	0	1	0	1	0	0	1	menenangkan
sorcery	0	1	0	1	0	1	0	0	1	0	sihir
sordid	1	0	1	1	0	1	0	1	0	0	mesum
sore	1	0	0	0	0	1	0	1	0	0	sakit
sorely	0	0	0	0	0	1	0	1	0	0	sangat
soreness	0	0	1	0	0	1	0	1	0	0	rasa sakit
sorrow	0	0	0	1	0	1	0	1	0	0	duka
sorrowful	0	0	0	0	0	1	0	1	0	0	sedih
sortie	0	0	0	1	0	1	0	0	0	0	serangan mendadak
soulless	0	0	1	1	0	1	0	1	0	0	tak berjiwa
soulmate	0	0	0	1	0	1	0	0	0	0	belahan jiwa
soundness	0	1	0	0	1	0	1	0	0	1	kesehatan
sour	0	0	1	0	0	1	0	0	0	0	kecut
sovereign	0	0	0	0	0	0	0	0	0	1	berdaulat
spa	0	1	0	0	1	0	1	0	1	1	spa
spaniel	0	0	0	0	1	0	1	0	0	1	spaniel
spank	1	0	0	1	0	1	0	1	0	0	tamparan
spanking	1	0	0	0	0	0	0	0	0	0	tamparan
sparkle	0	1	0	0	1	0	1	0	1	0	berkilau
spasm	0	0	0	1	0	1	0	0	0	0	kekejangan
spat	1	0	0	0	0	1	0	0	0	0	bertengkar
spear	1	1	0	1	0	1	0	0	0	0	tombak
special	0	0	0	0	1	0	1	0	0	0	spesial
specialist	0	0	0	0	0	0	0	0	0	1	spesialis
specialize	0	0	0	0	0	0	0	0	0	1	mengkhususkan
speck	0	0	1	0	0	1	0	0	0	0	bintik
spectacular	0	1	0	0	0	0	0	0	1	0	spektakuler
specter	0	0	0	1	0	1	0	1	0	0	momok
speculation	0	0	0	1	0	1	0	1	0	0	spekulasi
speculative	0	1	0	0	0	0	0	0	0	0	spekulatif
spew	0	0	1	0	0	0	0	0	0	0	memuntahkan
spider	0	0	1	1	0	0	0	0	0	0	laba-laba
spike	0	0	0	1	0	0	0	0	0	0	paku
spine	1	0	0	0	0	1	1	0	0	0	tulang belakang
spinster	0	0	0	1	0	1	0	1	0	0	perawan tua
spirits	0	1	0	0	1	0	1	0	1	0	roh
spit	0	0	1	0	0	0	0	0	0	0	meludah
spite	1	0	0	0	0	1	0	0	0	0	meskipun
spiteful	1	0	0	0	0	1	0	0	0	0	pendendam
splash	0	0	0	0	0	0	0	0	1	0	guyuran
splendid	0	0	0	0	1	0	1	0	1	0	megah
splendor	0	1	0	0	1	0	1	0	1	0	kemegahan
splitting	0	0	0	0	0	1	0	1	0	0	pemisahan
spoil	0	0	1	0	0	1	0	0	0	0	memanjakan
spoiler	0	0	0	0	0	1	0	1	0	0	bocoran
spokesman	0	0	0	0	0	0	0	0	0	1	juru bicara
sponsor	0	0	0	0	0	0	1	0	0	1	sponsor
spook	0	0	0	1	0	1	0	0	0	0	menakuti
spotless	0	0	0	0	0	0	1	0	0	1	bersih
spouse	0	0	0	0	1	0	1	0	0	1	pasangan
sprain	0	0	0	0	0	1	0	1	0	0	keseleo
sprite	0	0	0	1	0	1	0	0	0	0	sprite
spur	0	0	0	1	0	0	0	0	0	0	memacu
spurious	0	0	1	0	0	1	0	0	0	0	palsu
squall	0	0	0	1	0	1	0	1	0	0	badai
squeamish	0	0	1	1	0	1	0	0	0	0	mudah tersinggung
squelch	1	0	1	0	0	1	0	0	0	0	memadamkan
squirm	0	0	1	0	0	1	0	0	0	0	menggeliat
stab	1	0	0	1	0	1	0	1	1	0	menusuk
stable	0	0	0	0	0	0	1	0	0	1	stabil
stagger	0	0	0	0	0	0	0	0	1	0	sempoyongan
stagnant	0	0	0	0	0	1	0	1	0	0	tergenang
stain	0	0	1	0	0	1	0	0	0	0	noda
stalemate	1	0	1	0	0	0	0	0	0	0	jalan buntu
stalk	0	0	0	1	0	1	0	0	0	0	tangkai
stall	0	0	1	0	0	0	0	0	0	0	kios
stamina	0	0	0	0	0	0	1	0	0	1	daya tahan
standoff	1	0	0	1	0	1	0	0	0	0	kebuntuan
standstill	1	0	0	0	0	1	0	0	0	0	terhenti
star	0	1	0	0	1	0	1	0	0	1	bintang
stark	0	0	0	0	0	1	0	0	0	1	telanjang
starry	0	1	0	0	1	0	1	0	0	0	penuh bintang
start	0	1	0	0	0	0	0	0	0	0	Mulailah
startle	0	0	0	1	0	1	0	0	1	0	kejut
startling	0	0	0	0	0	0	0	0	1	0	menakjubkan
starvation	0	0	0	1	0	1	0	1	0	0	kelaparan
statement	0	0	0	0	0	0	1	0	0	1	penyataan
statistical	0	0	0	0	0	0	0	0	0	1	statistik
steadfast	0	0	0	0	0	0	1	0	0	1	tabah
steady	0	0	0	0	0	0	0	0	1	1	stabil
steal	1	0	0	1	0	1	0	1	0	0	mencuri
stealing	0	0	1	1	0	1	0	0	0	0	pencurian
stealth	0	0	0	0	0	0	0	0	1	0	sembunyi-sembunyi
stealthily	0	0	0	0	0	0	0	0	1	0	diam-diam
stealthy	0	1	0	1	0	1	0	0	1	0	sembunyi
sterile	0	0	0	0	0	1	0	1	0	0	steril
sterling	1	1	0	0	1	1	1	0	0	1	sterling
steward	0	0	0	0	0	0	1	0	0	1	pelayan
sticky	0	0	1	0	0	0	0	0	0	0	lengket
stifled	1	0	0	1	0	1	0	1	0	0	tertahan
stigma	1	0	1	1	0	1	0	1	0	0	stigma
stillborn	0	0	0	0	0	1	0	1	0	0	gagal
stillness	0	0	0	1	0	0	1	1	0	0	keheningan
sting	1	0	0	1	0	1	0	0	0	0	menyengat
stingy	1	0	1	1	0	1	0	1	0	0	pelit
stink	0	0	1	0	0	1	0	0	0	0	bau
stinking	0	0	1	0	0	1	0	0	0	0	bau
stint	0	0	0	1	0	1	0	1	0	0	tugas
stolen	1	0	0	0	0	1	0	0	0	0	dicuri
stomach	0	0	1	0	0	0	0	0	0	0	perut
stone	1	0	0	0	0	1	0	0	0	0	batu
stools	0	0	1	0	0	1	0	0	0	0	bangku
store	0	1	0	0	0	0	1	0	0	0	toko
storm	1	0	0	0	0	1	0	0	0	0	badai
storming	1	0	0	0	0	0	0	0	0	0	menyerbu
stormy	0	0	0	1	0	1	0	0	0	0	badai
straightforward	0	0	0	0	0	0	1	0	0	1	mudah
strained	1	0	0	0	0	1	0	0	0	0	tegang
straits	0	0	0	1	0	1	0	0	0	0	selat
stranger	0	0	0	1	0	1	0	0	0	0	orang asing
strangle	1	0	1	1	0	1	0	1	1	0	mencekik
strategist	0	1	0	0	0	0	1	0	0	1	penyiasat
